setting,date,source,indicator_abbr,indicator_name,dimension,subgroup,estimate,se,ci_lb,ci_ub,population,flag,setting_average,iso3,favourable_indicator,indicator_scale,ordered_dimension,subgroup_order,reference_subgroup,whoreg6,wbincome2024,update,dataset_id
Lebanon,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,49.94747,NA,39.86101,60.13539,NA,NA,48.18781,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,47.77373,NA,36.81136,58.88837,NA,NA,49.28314,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,50.78837,NA,40.55565,60.91366,NA,NA,49.28314,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,49.10523,NA,37.71627,60.52556,NA,NA,50.37526,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,51.62208,NA,41.02253,61.86593,NA,NA,50.37526,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,50.43681,NA,38.4124,62.32946,NA,NA,51.46024,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,52.45134,NA,41.41756,63.09546,NA,NA,51.46024,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,51.76667,NA,39.01928,64.26604,NA,NA,52.53854,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,53.27816,NA,41.68385,64.34569,NA,NA,52.53854,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,53.08265,NA,39.51263,66.43212,NA,NA,53.59578,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,54.08018,NA,41.77112,65.83366,NA,NA,53.59578,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,54.38353,NA,39.98884,68.65155,NA,NA,54.62693,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,54.84939,NA,41.74582,67.48357,NA,NA,54.62693,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,55.66879,NA,40.30715,70.66733,NA,NA,55.63969,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,55.60508,NA,41.63008,69.1357,NA,NA,55.63969,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,56.93827,NA,40.53033,72.79957,NA,NA,56.6437,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,56.35648,NA,41.48029,70.78263,NA,NA,56.6437,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,58.18864,NA,40.67784,75.02612,NA,NA,57.63726,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,57.10252,NA,41.08711,72.14523,NA,NA,57.63726,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,59.4185,NA,40.58987,77.06753,NA,NA,58.61561,LBN,0,100,0,0,0,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lebanon,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,57.84296,NA,40.81313,73.89304,NA,NA,58.61561,LBN,0,100,0,0,1,Eastern Mediterranean,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2000,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,14.00404,NA,3.3331,31.30025,NA,NA,13.07703,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2000,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,12.02472,NA,3.63575,25.1836,NA,NA,13.07703,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2001,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,13.50008,NA,3.57918,29.43634,NA,NA,12.68515,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2001,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,11.76047,NA,3.79115,23.90984,NA,NA,12.68515,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2002,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,13.0164,NA,3.75934,27.30238,NA,NA,12.30902,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2002,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,11.50768,NA,3.96588,22.73433,NA,NA,12.30902,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2003,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,12.55297,NA,3.94602,25.4442,NA,NA,11.94808,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2003,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,11.26509,NA,4.11309,21.79085,NA,NA,11.94808,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2004,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,12.10891,NA,4.16691,23.99844,NA,NA,11.60173,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2004,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,11.03216,NA,4.30882,20.59809,NA,NA,11.60173,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2005,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,11.68378,NA,4.31443,22.47252,NA,NA,11.26934,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2005,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,10.80771,NA,4.50771,19.68525,NA,NA,11.26934,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2006,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,11.27785,NA,4.51632,21.0867,NA,NA,10.95078,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2006,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,10.5905,NA,4.61578,18.95295,NA,NA,10.95078,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2007,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,10.8914,NA,4.61685,19.781,NA,NA,10.64507,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2007,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,10.3789,NA,4.74933,18.19914,NA,NA,10.64507,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2008,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,10.52423,NA,4.59913,18.73151,NA,NA,10.35244,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2008,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,10.17242,NA,4.8292,17.52867,NA,NA,10.35244,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2009,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,10.17614,NA,4.62518,17.92317,NA,NA,10.07264,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2009,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.97061,NA,4.84589,17.09139,NA,NA,10.07264,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2010,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,9.8481,NA,4.61763,17.05975,NA,NA,9.80656,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2010,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.77519,NA,4.84662,16.67643,NA,NA,9.80656,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2011,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,9.54048,NA,4.51289,16.50903,NA,NA,9.55576,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2011,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.58901,NA,4.77675,16.18445,NA,NA,9.55576,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,9.25306,NA,4.38834,16.08677,NA,NA,9.32077,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.41316,NA,4.69995,15.94538,NA,NA,9.32077,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,8.98618,NA,4.132,15.90365,NA,NA,9.10338,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.25112,NA,4.55183,15.90297,NA,NA,9.10338,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,8.73975,NA,3.82814,15.79771,NA,NA,8.90525,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,9.10659,NA,4.39983,15.90185,NA,NA,8.90525,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,8.51361,NA,3.54992,15.93645,NA,NA,8.72681,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.98085,NA,4.18616,15.99276,NA,NA,8.72681,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,8.30679,NA,3.21307,16.13263,NA,NA,8.56847,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.87613,NA,3.93739,16.20082,NA,NA,8.56847,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,8.1184,NA,2.8474,16.42629,NA,NA,8.42895,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.79077,NA,3.72585,16.72765,NA,NA,8.42895,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,7.94698,NA,2.57021,16.75371,NA,NA,8.30699,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.72387,NA,3.49716,17.24253,NA,NA,8.30699,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,7.79181,NA,2.24008,17.39305,NA,NA,8.20183,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.67467,NA,3.22769,17.73407,NA,NA,8.20183,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,7.6526,NA,1.94183,18.03173,NA,NA,8.11313,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.64315,NA,2.95284,18.17902,NA,NA,8.11313,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,7.52844,NA,1.66874,18.75407,NA,NA,8.03862,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.62635,NA,2.7229,18.55393,NA,NA,8.03862,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,7.41833,NA,1.43165,19.40158,NA,NA,7.97757,LSO,0,100,0,0,0,African,Lower middle income,20 September 2024,rep_gho_ncd
Lesotho,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,8.62347,NA,2.51722,19.20661,NA,NA,7.97757,LSO,0,100,0,0,1,African,Lower middle income,20 September 2024,rep_gho_ncd
Liberia,2000,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,36.75049,NA,16.9176,60.88461,NA,NA,32.15929,LBR,0,100,0,0,0,African,Low income,20 September 2024,rep_gho_ncd
